keyword,name,title,date,url
3개월 교육과정,인프런,우아한형제들 최연소 기술이사 출신 김영한의 스프링 완전 정복,2024. 7. 16.,https://www.inflearn.com/roadmaps/373?srsltid=AfmBOoqtHQDtetNrlJ2CnHeZeduTQF5v1AyGy5fwyz_b90-M4CbXd5nl
3개월 교육과정,eglobal@gachon.ac.kr,2150000원 - 원격평생교육원 - 가천대학교,2024. 7. 18.,https://eglobal.gachon.ac.kr/mobile/landing/landing_03.jsp
3개월 교육과정,OpenAI,이용약관,2024. 1. 31.,https://openai.com/ko-KR/policies/terms-of-use/
3개월 교육과정,세무잡,인성에스비엠(주) - 경리 및 사무 구인,2024. 5. 1.,https://www.semoojob.co.kr/jobs/recruit_view.asp?id=14382
3개월 교육과정,내일배움캠프,압도적인 취업률 83.1% 국비 교육의 판도를 바꿉니다,2024. 2. 7.,https://nbcamp.spartacodingclub.kr/backend
3개월 교육과정,공임나라,공임나라-대한민국 자동차정비 대표브랜드,2024. 4. 1.,https://www.gongim.com/front/html/repair.php
3개월 교육과정,outstanding.kr,"쉽고 재미있는 IT뉴스, 아웃스탠딩!",2024. 4. 25.,https://outstanding.kr/author/leesumin
3개월 교육과정,한국촌,한국촌-싱가포르 최대의 한인정보 사이트,2024. 6. 26.,https://hankookchon.com/job_b/46268
3개월 교육과정,잡코리아,삼성생명보험(주) 채용 - [중소기업지원센터] GFC법인사업부 ...,2024. 6. 30.,https://www.jobkorea.co.kr/Recruit/GI_Read/45808554
3개월 교육과정,인디드,인천 청천동 지역 취업정보,2024. 6. 20.,https://kr.indeed.com/m/jobs?q=&l=%EC%9D%B8%EC%B2%9C+%EC%B2%AD%EC%B2%9C%EB%8F%99&jlid=dd616958bd9ddc12&forceLocation=-1&start=20&pp=gQAZAAAAAAAAAAAAAAACNmYLrAA3AQAHXR_eXq0OUoTyrCUUJq2GhdWDsyMF6dgzMPZmXhnkHSojVCEWPDTAAcdpr0b3HtWIpIHlPAAA
3개월 교육과정,세무잡,박기중세무회계사무소 - 세무회계사무소 사원을 구합니다.(2 ...,2024. 5. 1.,https://www.semoojob.co.kr/jobs/recruit_view.asp?id=14337
3개월 교육과정,서울신문,[10.25.금.행사시작(15시)이후] 한-아세안 감염병 역량 ... - 서울Pn,2024. 6. 30.,https://go.seoul.co.kr/news/prnewsView.php?id=352880
3개월 교육과정,강승현입니다,"넥슨 공채 넥토리얼 최종합격, 정규직 전환 후기",2024. 2. 18.,https://imksh.com/123
3개월 교육과정,outstanding.kr,"인터뷰 - 쉽고 재미있는 IT뉴스, 아웃스탠딩!",2024. 4. 10.,https://outstanding.kr/category/news/interview
3개월 교육과정,velog,[회고] 2023년 4분기 현대오토에버 신입사원 채용 최종 합격 ...,2024. 1. 5.,https://velog.io/@qmflf556/%ED%9A%8C%EA%B3%A0-2023%EB%85%84-4%EB%B6%84%EA%B8%B0-%ED%98%84%EB%8C%80%EC%98%A4%ED%86%A0%EC%97%90%EB%B2%84-%EC%8B%A0%EC%9E%85%EC%82%AC%EC%9B%90-%EC%B1%84%EC%9A%A9-%EC%B5%9C%EC%A2%85-%ED%95%A9%EA%B2%A9-%ED%9B%84%EA%B8%B0-%EB%B0%8F-%EC%A4%80%EB%B9%84%EA%B3%BC%EC%A0%95
3개월 교육과정,개인정보 포털,온라인 교육 수강,2024. 4. 22.,https://www.privacy.go.kr/front/contents/cntntsView.do?contsNo=107
단기 교육과정,국민대학교,[단기교육과정] 2024 산업전문인력 AI 역량강화,2024. 7. 16.,http://kbiohealth.kookmin.ac.kr/?page_id=156&vid=61
단기 교육과정,한국전통문화대학교,홈 > 단기과정(직무·전문) >연간교육일정 >,2024. 6. 13.,https://www.knuh.ac.kr/ectc/content.do?tplBaseId=TPL0000429&mnuBaseId=MNU0000861&topBaseId=MNU0000740
단기 교육과정,한국전자파학회,2024 전자파 교육 단기 과정,2024. 6. 27.,https://www.kiees.or.kr/html/?pmode=inputList&smode=ajax&fn=InputDownFile&fileSeq=32116
단기 교육과정,한국잔디연구소,1골프코스관리 단기교육 과정,2024. 7. 15.,https://www.ktri.or.kr/Specialist/edu_short.asp
단기 교육과정,연세IT미래교육원,스펙업 단기 과정 < 교육과정안내 < 연세IT미래교육원,2024. 1. 19.,https://ysedu.or.kr/p/?j=272
단기 교육과정,미래형자동차 인력양성사업단,2024 하계 단기집중교육과정 (06/20~21 12시),2024. 6. 20.,http://fvehicles.cju.ac.kr/forum/view/1061339
단기 교육과정,한국전통문화대학교,홈 > 단기과정(직무·전문) >,2024. 5. 21.,https://www.knuh.ac.kr/mec/ots/brd/view.do?mnuBaseId=MNU0000740&topBaseId=MNU0000740&tplSer=191&atcSer=36614&bltTpyCd=PDFTYPCD
단기 교육과정,교육부,매치업(Match業) 교육과정으로 13개 신산업 분야 직무역량 ...,2024. 2. 29.,https://www.moe.go.kr/boardCnts/viewRenew.do?boardID=294&boardSeq=98249&lev=0&searchType=null&statusYN=W&page=1&s=moe&m=020402&opType=N
단기 교육과정,NCA 뉴콘텐츠아카데미,2024년 NCA 단기과정 팀프로젝트 교육생 모집(5.13~6.7),2024. 5. 13.,https://www.ncakocca.kr/notices/30
단기 교육과정,| K-MOOC,매치업 소개 | K-MOOC,2024. 1. 30.,https://www.kmooc.kr/view/course/matchup/intro2
단기 교육과정,한국규제과학센터,2024년도 규제과학 단기 교육 프로그램(의약품 및 의료기기) ...,2024. 7. 25.,https://www.k-rsc.or.kr/notice/notice.php?ptype=view&idx=2433&page=&code=notice
단기 교육과정,한국전자파학회,2024 전자파 교육 단기 과정 일자,2024. 5. 29.,https://www.kiees.or.kr/html/?pmode=inputList&smode=view&part=&intAcSeq=130
단기 교육과정,KAIST,비학위 단기 교육과정 | ISC 안보융합원,2024. 2. 6.,https://isc.kaist.ac.kr/sub0901
단기 교육과정,NAVER,2024년 산업맞춤 단기직무능력인증과정 매치업(Match業) 기본 ...,2024. 2. 29.,https://blog.naver.com/nile_kr/223369232000
단기 교육과정,재미한국학교협의회,대학과 기업이 함께 단기 집중교육 프로그램을 대폭 확대 운영 ...,2024. 4. 2.,https://www.moe.go.kr/boardCnts/viewRenew.do?boardID=294&boardSeq=98551&lev=0&searchType=null&statusYN=W&page=1&s=moe&m=020402&opType=N
단기 교육과정,세종대학교,마이크로디그리,2024. 1. 25.,http://www.sejong.ac.kr/unilife/study_10.html
단기 교육과정,NCA 뉴콘텐츠아카데미,2024년 NCA 단기과정 팀프로젝트 모집설명회 개최,2024. 5. 16.,https://www.ncakocca.kr/notices/31
단기 교육과정,가천대학교,단기캠프,2024. 3. 5.,https://www.gachon.ac.kr/2battery/9605/subview.do
단기 교육과정,식품의료제품규제정책학과,[단기교육] (연자변경) 제약바이오산업 글로벌 진출 사례 및 지원 ...,2024. 3. 8.,https://rspolicy.dongguk.edu/rspolicy6_1/109
단기 교육과정,히트뉴스,"동국대학교, AI 신약개발 단기교육과정 완료",2024. 5. 31.,http://www.hitnews.co.kr/news/articleView.html?idxno=55050
단기 교육과정,재미한국학교협의회,대학과 기업이 함께 단기 집중교육 프로그램을 대폭 확대 운영 ...,2024. 4. 2.,https://www.moe.go.kr/boardCnts/viewRenew.do?boardID=294&boardSeq=98551&lev=0&searchType=null&statusYN=W&page=1&s=moe&m=020402&opType=N
단기 교육과정,동의대학교,한국어연수과정 안내 | 한국어 교육과정 | 국제언어,2024. 1. 21.,https://deuhome.deu.ac.kr/language/sub08_01.do
단기 교육과정,후쿠오카한국교육원,2011 재외동포 모국수학 단기(후기) 교육과정 모집 안내,2024. 2. 8.,http://fukuoka.kankoku.or.kr/bbs/board.php?bo_table=notice&wr_id=152&page=22
단기 교육과정,dt-education.co.kr,HPE-UX 관리자 단기 집중 과정-고급 - 한국HPE 교육센터,2024. 7. 14.,https://www.dt-education.co.kr/lecture/courseScheduleList.do?lecm_num=48
단기 교육과정,건국대학교 언어교육원,정규과정,2024. 4. 6.,https://kli.konkuk.ac.kr/kli/18992/subview.do
단기 교육과정,NAVER,"2022 개정 교육과정 중학 수학 대비방법, 개념원리&RPM 단기 ...",2024. 6. 26.,https://blog.naver.com/PostView.naver?blogId=ebscs&logNo=223492141020&noTrackingCode=true
단기 교육과정,히트뉴스,"동국대학교, AI 신약개발 단기교육 강좌 마련",2024. 5. 13.,http://www.hitnews.co.kr/news/articleView.html?idxno=54690
단기 교육과정,Facebook,단기교육과정 참가자들의 K-POP 댄스 한번 보고 가실게요,2024. 1. 5.,https://m.facebook.com/CUP.KSL/videos/%EB%8B%A8%EA%B8%B0%EA%B5%90%EC%9C%A1%EA%B3%BC%EC%A0%95-%EC%B0%B8%EA%B0%80%EC%9E%90%EB%93%A4%EC%9D%98-k-pop-%EB%8C%84%EC%8A%A4-%ED%95%9C%EB%B2%88-%EB%B3%B4%EA%B3%A0-%EA%B0%80%EC%8B%A4%EA%B2%8C%EC%9A%94-feel-free-to-watch-the-k-pop-dance-of-the-short/933952378252668/
단기 교육과정,청주대학교평생교육원,포토갤러리-전기제어공학과 - 청주시,2024. 3. 5.,https://edulife.cju.ac.kr/ece/selectBbsNttView.do?bbsNo=1488&nttNo=122537&&pageUnit=10&key=7939&pageIndex=8
단기 교육과정,통일부,글로벌 통일교육,2024. 3. 4.,https://www.unikorea.go.kr/unikorea/business/uniedu/info/global
단기 교육과정,보은신문,"보은군여성회관, 단기교육 프로그램 수강생 모집",2024. 1. 18.,http://www.boeuni.com/news/articleView.html?idxno=73489
단기 교육과정,경기도일자리재단,교육과정,2024. 7. 9.,https://www.gjf.or.kr/tech/curriculum/list.do
단기 교육과정,Instagram,"울산광역시 동구 | HD현대중공업 기술교육원, 단기 교육과정 ...",2024. 4. 2.,https://www.instagram.com/ulsan_donggu_official/p/C5SidTJyQsl/
단기 교육과정,아주대학교 바이오헬스 규제과학과,2024년,2024. 5. 30.,https://ars.ajou.ac.kr/html/?pmode=year2401
단기 교육과정,요즘것들,2024 융복합콘텐츠 제작 단기교육과정 뉴콘텐츠아카데미 팀 ...,2024. 5. 12.,https://www.allforyoung.com/posts/48497
단기 교육과정,부산대학교 링크사업단,[재직자교육] (ICC특화) 웨어러블 의료기기 제작을 위한 포토 ...,2024. 2. 14.,https://linc.pusan.ac.kr/%EC%9E%AC%EC%A7%81%EC%9E%90%EA%B5%90%EC%9C%A1-icc%ED%8A%B9%ED%99%94-%EC%9B%A8%EC%96%B4%EB%9F%AC%EB%B8%94-%EC%9D%98%EB%A3%8C%EA%B8%B0%EA%B8%B0-%EC%A0%9C%EC%9E%91%EC%9D%84-%EC%9C%84%ED%95%9C/
단기 교육과정,JOY공유대학,마이크로디그리,2024. 3. 11.,https://joy.ac.kr/non/comm/html/degreeintro.do
단기 교육과정,대진대학교,한국어교육센터 - 대진지역상생센터,2024. 3. 28.,https://djss.daejin.ac.kr/djss/5249/subview.do
단기 교육과정,asea.or.kr,아세아온라인평생교육원,2024. 7. 3.,https://edu.asea.or.kr/
단기 교육과정,건국대학교 언어교육원,등록안내,2024. 3. 3.,https://kli.konkuk.ac.kr/kli/18971/subview.do
단기 교육과정,한국대학신문,무료로 받는 신산업 분야 교육 '매치업'…지역과 연계해 ...,2024. 2. 29.,https://news.unn.net/news/articleView.html?idxno=560157
단기 교육과정,E아시아경제,아시아경제교육센터 - 교육과정,2024. 3. 12.,https://e.asiae.co.kr/edu_curriculum/
단기 교육과정,스마트인재개발원,[인턴십코스] AI 스펙업 단기 캠프,2024. 4. 13.,https://smhrd.or.kr/course/specup/
단기 교육과정,패스트캠퍼스 기업교육,온라인 설명회 : ChatGPT 활용 능력 인증 교육과정,2024. 3. 27.,https://b2b.fastcampus.co.kr/resource_seminar_gptforbiz
단기 교육과정,국가유산진흥원,2024년 한국전통공예건축학교 단기강좌 1기 수강신청 안내,2024. 3. 25.,https://www.kh.or.kr/short/m9SA
단기 교육과정,Facebook,인덕대학교 - [평생교육원] 남천직업훈련학교 단기 미용 교육 ...,2024. 7. 4.,https://www.facebook.com/story.php/?story_fbid=1037634194816098&id=100057085824455
단기 교육과정,성남복지이음,2024직업교육 단기심화과정 교육생 모집 | 여성가족,2024. 7. 26.,https://www.snbokji.net/7433
단기 교육과정,링커리어,2024 융복합콘텐츠 제작 단기교육과정 뉴콘텐츠아카데미 팀 ...,2024. 6. 7.,https://linkareer.com/activity/183641
단기 교육과정,울산과학대학교,울산과학대학교 국제교류원>Global Program > 단기과정,2024. 7. 26.,https://www.uc.ac.kr/int/CMS/Contents/Contents.do?mCode=MN025
단기 교육과정,백석대학교,모듈형 교육과정 운영,2024. 3. 22.,https://www.bu.ac.kr/web/6335/subview.do
단기 교육과정,백석대학교,모듈형 교육과정 운영,2024. 3. 22.,https://www.bu.ac.kr/web/6335/subview.do
단기 교육과정,국제종자생명교육센터,교육과정소개 | 국립종자원,2024. 1. 29.,https://hrd.seed.go.kr/index.do?menu_id=00003219
단기 교육과정,충북대학교 사범대학,공지사항 - 생물교육과,2024. 6. 15.,https://edu.chungbuk.ac.kr/bio/selectBbsNttView.do?key=399&bbsNo=2&nttNo=11191
단기 교육과정,국토정보교육원,교육일정,2024. 6. 30.,https://lxcti.or.kr/frt/biz/edcManage/EdcSchedule.do
단기 교육과정,고려대학교,ECEECT 교육과정 | 교육프로그램 | 교육프로그램 소개,2024. 3. 21.,https://eceect.korea.ac.kr/eceect/curriculum/program_intro.do
단기 교육과정,한국산림기술인회,제1기 단기소득임산물(버섯류) 복합경영 교육과정 개강 공고,2024. 6. 17.,https://tkfea2.witplus.com/uploads/bbs/16a50cdc60466f7742a57d04af410e96.pdf
단기 교육과정,이화여자대학교,입학안내 | 공개강좌(비학위과정),2024. 4. 4.,https://www.ewha.ac.kr/ewha/admission/open_lecture.do
단기 교육과정,한국폴리텍대학,다문화 기술교육과정 > 비학위직업훈련 ...,2024. 3. 13.,https://www.kopo.ac.kr/content.do?menu=15141
단기 교육과정,동의대학교,토익사관학교 프로그램 | 외국어 교육과정 | 국제언어,2024. 1. 21.,https://deuhome.deu.ac.kr/language/sub03_04.do
단기 교육과정,서울 사회적경제 포털,2024년도 제4차 기업R&D지도사 단기 양성 교육연수 지원사업,2024. 4. 15.,https://sehub.net/archives/2087731
단기 교육과정,boottent.com,코드잇 스프린트 프론트엔드 단기심화 트랙 3기,2024. 6. 24.,https://boottent.com/camps/codeit-fe_20240624151821
단기 교육과정,강원대학교,교육과정(K-DS 컨소시엄) | 데이터사이언스학과,2024. 7. 20.,https://cms.kangwon.ac.kr/ds/curriculum/curriculum02.do
단기 교육과정,안양과천교육지원청,교육목표및교육과정 < 영재교육원소개 - 안양시,2024. 4. 6.,https://www.goeay.kr/goeay/cm/cntnts/cntntsView.do?mi=10314&cntntsId=1458
단기 교육과정,한국교육신문,'첨단산업 단기 인재양성' 반도체 외 4개 추가,2024. 4. 3.,https://www.hangyo.com/news/article.html?no=101294
단기 교육과정,한국기술교육대학교,H&C(Human&Career) | 특수교과 | 학사안내,2024. 2. 28.,https://www.koreatech.ac.kr/menu.es?mid=a10504050000
단기 교육과정,요즘것들,[강남 그린컴퓨터아카데미] 실내인테리어(캐드+스케치업) ...,2024. 7. 31.,https://www.allforyoung.com/posts/51910
단기 교육과정,한국강사신문,"한국콘텐츠진흥원, 뉴콘텐츠아카데미 '융복합콘텐츠 제작 팀 ...",2024. 5. 18.,https://www.lecturernews.com/news/articleView.html?idxno=152594
단기 교육과정,한국환경공단,한국환경공단 인재개발원 [공지사항],2024. 1. 31.,https://www.keco.or.kr/hrd/home/kor/board.do?menuPos=13&act=detail&idx=700
단기 교육과정,순천향대학교,단기어학연수,2024. 7. 3.,http://sgee.sch.ac.kr/main/kor_main.php
단기 교육과정,서울대학교 미래자동차모빌리티학과,현대엔지비 온라인 교육(단기직무능력 인증과정) 안내,2024. 4. 25.,https://fam.snu.ac.kr/%EA%B8%B0%ED%83%80-%ED%95%99%EB%B6%80%EC%83%9D-%EB%8C%80%EC%83%81-%EB%AA%A8%EB%B9%8C%EB%A6%AC%ED%8B%B0-%EA%B4%80%EB%A0%A8-%EC%98%A8%EB%9D%BC%EC%9D%B8-%EA%B5%90%EC%9C%A1-%EC%95%88%EB%82%B4/
단기 교육과정,성균관대학교 홈페이지빌더,미래형자동차 기술융합 혁신인재양성 사업단 | 사업 소개,2024. 3. 12.,http://swb.skku.edu/futurecar/subjectlist.do
단기 교육과정,동명대학교,[LINC 3.0] 2024학년도 하계 단기실습학기제 실습기관 및 ...,2024. 4. 29.,https://www.tu.ac.kr/pl/sub05_01.do?mode=view&articleNo=104412&article.offset=0&articleLimit=10
단기 교육과정,웰로,"HD현대중공업 기술교육원, 단기 교육과정 모집 안내",2024. 4. 3.,https://www.welfarehello.com/community/hometownNews/8b149b00-c212-451c-8e6a-e13b320c6636
단기 교육과정,국립국제교육원,한일공동고등교육유학생교류사업,2024. 2. 19.,http://www.niied.go.kr/user/nd34267.do
단기 교육과정,계명대학교,[한국교육과정평가원] 보안합숙 단기 아르바이트 모집,2024. 4. 1.,https://www1.kmu.ac.kr/uni/main/page.jsp?pageNo=3&pagePrvNxt=1&pageRef=234342&pageOrder=0&cmd=2&parm_bod_uid=232795&srchVoteType=-1&srchEnable=1&srchBgpUid=-1&srchKeyword=&srchSDate=&srchColumn=&srchEDate=&mnu_uid=134&
단기 교육과정,전북테크노파크,Ⅰ 교육 개요,2024. 3. 21.,https://www.jbtp.or.kr/board/download.jbtp?boardId=BBS_0000003&menuCd=DOM_000000101003000000&paging=ok&startPage=1&dataSid=15740&command=update&fileSid=27797
단기 교육과정,한국자동차연구원 교육훈련실,교육과정(신청),2024. 6. 24.,https://edu.katech.re.kr/core/?cid=24
단기 교육과정,중부기술교육원,은평구 취업지원교육 프로그램 - 서울특별시,2024. 4. 1.,https://www.jbedu.or.kr/user/nd36122.do
단기 교육과정,인천대학교,일본단기문화체험 - 일본지역문화학과 - 인천대학교,2024. 6. 12.,https://unjapan.inu.ac.kr/unjapan/2030/subview.do
단기 교육과정,중소기업기술정보진흥원,바다로! 세계로 미래로! - 오션폴리텍 해기사 양성,2024. 1. 28.,https://www.tipa.or.kr/s040102/file_down/id/17312
단기 교육과정,성균관대학교 홈페이지빌더,미래형자동차 기술융합 혁신인재양성 사업단 | 사업 소개,2024. 3. 12.,http://swb.skku.edu/futurecar/subjectlist.do
단기 교육과정,생명의전화 상담교육원,생명의전화 상담교육원,2024. 3. 11.,http://llca.or.kr/
단기 교육과정,요즘것들,[강남 그린컴퓨터아카데미] 실내인테리어(캐드+스케치업) ...,2024. 7. 31.,https://www.allforyoung.com/posts/51910
단기 교육과정,아주대학교,[과기정통부/KISA] 케이쉴드 주니어 단기집중과정 모집 안내,2024. 6. 4.,https://security.ajou.ac.kr/security/board/under-notice.do?mode=view&articleNo=321039
단기 교육과정,동의과학대학교,마이스터대학 개요>마이스터대학>기타,2024. 6. 15.,https://m.dit.ac.kr/kr/index.php?pCode=meister1
단기 교육과정,안양대학교,2024학년도 1학기 신공재전 단기과정 참여자 모집 안내,2024. 4. 17.,https://www.anyang.ac.kr/tourismm/community/notice.do?mode=view&articleNo=31609
단기 교육과정,웰로,"HD현대중공업 기술교육원, 단기 교육과정 모집 안내",2024. 4. 3.,https://www.welfarehello.com/community/hometownNews/8b149b00-c212-451c-8e6a-e13b320c6636
단기 교육과정,한국전지학회,행사안내,2024. 2. 13.,https://kobs.or.kr/board/board.asp?b_code=1403&Action=content&GotoPage=1&B_CATE=BBS2
단기 교육과정,전북테크노파크,Ⅰ 교육 개요,2024. 3. 21.,https://www.jbtp.or.kr/board/download.jbtp?boardId=BBS_0000003&menuCd=DOM_000000101003000000&paging=ok&startPage=1&dataSid=15740&command=update&fileSid=27797
단기 교육과정,재능대학교 평생직업교육포털,"ETS TOEIC 단기공략 실력반 550+,650+ 패키지(LC+RC)",2024. 7. 24.,https://lifelong.jeiu.ac.kr/course/course_view.jsp?id=170086&cid=115263&page=4
단기 교육과정,IRIS,(연장공고)2024년도 디지털혁신인재단기집중역량강화 ...,2024. 6. 28.,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005403&bsnsYyDetail=2024&sorgnBsnsCd=S001657&bsnsAncmSn=6&chngRcveDeFro=2024/06/10&chngRcveDeTo=2024/06/28
단기 교육과정,jbcluster.kr,교육프로그램 및 공모전 소개 | 전라북도 스마트팜 비즈니스 ...,2024. 6. 27.,https://www.jbcluster.kr/sub.php?code=27
단기 교육과정,한국디스플레이산업협회,2024년 첨단산업 인재양성 부트캠프 운영 계획 교 육 부,2024. 4. 3.,https://www.kdia.org/common/commonFileDownload.jsp?fileId=10876&fileFkid=11543&fileSysName=20240403155127_631aeddcfb324d598d25aea57d138ebb.pdf
단기 교육과정,국가유산진흥원,자주 묻는 질문 - 국가유산진흥원 평생교육원 - 교육/체험,2024. 4. 29.,https://www.kh.or.kr/cms/content/view/305
단기 교육과정,고용24,국민내일배움카드,2024. 1. 4.,https://m.work24.go.kr/cm/c/f/1100/selecSystInfo.do?systId=SI00000423&systClId=SC00000197
단기 교육과정,재직자교육,"[집체교육]최신 SPA 프레임워크(React, Angular, Vue-js) 개발기법",2024. 1. 3.,https://estudy.kitri.re.kr/usrs/eduRegMgnt/eduRegInfoDetailForm.do?p_crscd=1002&p_crsseq_id=1440&p_view_type=T&CRSCD=&CRSSEQ_ID=1440&p_hmpgcd=32&mkey=47764&p_srch_year=2024
단기 교육과정,고려대학교 공학교육혁신센터,커뮤니티,2024. 7. 12.,https://www.kuicee.com/notice/lNotice.php
단기 교육과정,아주대학교,[과기정통부/KISA] 케이쉴드 주니어 단기집중과정 모집 안내,2024. 6. 4.,https://security.ajou.ac.kr/security/board/under-notice.do?mode=view&articleNo=321039
단기 교육과정,Instagram,전남대학교 공학교육혁신센터 | 에너지설비분야에 대해 배울 ...,2024. 6. 12.,https://www.instagram.com/jnuicee/p/C8IuPK5ymJ3/
단기 교육과정,mofa.go.kr,고등교육의 마이크로 크리덴셜 제공을 통한 혁신,2024. 1. 15.,https://overseas.mofa.go.kr/oecd-ko/brd/m_20807/down.do?brd_id=20132&seq=222&data_tp=A&file_seq=1
단기 교육과정,부산대학교,[단기파견] 2024 하계 SAM분야 단기파견 학생모집,2024. 4. 3.,https://international.pusan.ac.kr/international/14763/subview.do?enc=Zm5jdDF8QEB8JTJGYmJzJTJGaW50ZXJuYXRpb25hbCUyRjI2MjklMkYxMjk0MDE3JTJGYXJ0Y2xWaWV3LmRvJTNGYmJzT3BlbldyZFNlcSUzRCUyNmlzVmlld01pbmUlM0RmYWxzZSUyNnNyY2hDb2x1bW4lM0RzaiUyNnBhZ2UlM0QxJTI2c3JjaFdyZCUzRFNBTSUyNnJnc0JnbmRlU3RyJTNEJTI2YmJzQ2xTZXElM0QlMjZwYXNzd29yZCUzRCUyNnJnc0VuZGRlU3RyJTNEJTI2
단기 교육과정,유한대학교,[2024년 LINC3.0] 마이크로디그리/나노디그리 신청방법 및 안내,2024. 7. 5.,https://cd.yuhan.ac.kr/bbs/data/view.do?menu_idx=873&bbs_mst_idx=BM0000000411&data_idx=BD0000048946
단기 교육과정,경기콘텐츠진흥원,2024 경기도 1인 크리에이터 아카데미 <단기 과정> 7월 ...,2024. 6. 18.,https://www.gcon.or.kr/gcon/cmmn/file/fileDown.do?menuNo=200062&atchFileId=18ec4ae5f08846ea852fa739059d7c4f&fileSn=4
단기 교육과정,한국전지학회,행사안내,2024. 2. 13.,https://kobs.or.kr/board/board.asp?b_code=1403&Action=content&GotoPage=1&B_CATE=BBS2
단기 교육과정,부산예일직업전문학교,교육기간,2024. 1. 17.,http://www.yeilit.com/edu_1.html?gubun=B
단기 교육과정,사단법인 한국기술개발협회,[공고] 기업R&D지도사 자격 획득을 위한 7월 단기 양성 교육 ...,2024. 5. 31.,http://kotera.or.kr/?p=38041
단기 교육과정,한국단기가족치료연구소,한국단기가족치료연구소,2024. 1. 2.,https://brieftherapy.kr/
단기 교육과정,한국규제과학센터,한국규제과학센터,2024. 6. 29.,https://k-rsc.or.kr/
단기 교육과정,뉴스H,"한양대 국제교육원, 한국어교육기관대표자협의회에서 ...",2024. 7. 30.,https://www.newshyu.com/news/articleView.html?idxno=1015274
단기 교육과정,weldschool.co.kr,프리미엄/단기 교육 특별 할인 이벤트 > 공지사항,2024. 4. 22.,https://weldschool.co.kr/bbs/board.php?bo_table=notice&wr_id=42
단기 교육과정,한국대학교육협의회,일본의 직업실천력육성프로그램(BP),2024. 5. 2.,https://www.kcue.or.kr/_upload/country/2024/05/02/_a224b6b356cb95aea89f99220112add2.pdf
단기 교육과정,서경대학교 언어문화교육원,"(단기 과정) 단기 연수 과정 대만 입학식 - 갤러리, 공지사항",2024. 7. 10.,https://lcec.skuniv.ac.kr/6871
단기 교육과정,경기IT새일센터,심화과정 - 개발자(공통),2024. 1. 26.,https://itsaeil.or.kr/Deep
단기 교육과정,링커리어,[한국인터넷진흥원] 24년도 사이버보안 케이쉴드주니어 여름 ...,2024. 5. 24.,https://linkareer.com/activity/181867
단기 교육과정,넥스트교회교육원,영유아유치부 교사를 위한 교사단기학교,2024. 3. 23.,https://church-edu.com/product/aca4teachers01-1/
단기 교육과정,한성대학교,언어교육센터 한국어과정,2024. 7. 24.,https://www.hansung.ac.kr/korean/index.do
단기 교육과정,디지털헬스센터,2024년도 디지털혁신인재단기집중역량강화 (글로벌 교육) 사업 ...,2024. 6. 5.,https://dhc.severance.healthcare/dhc/publicnotice.do?mode=view&articleNo=121965&title=%5B%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0%EC%A0%95%EB%B3%B4%ED%86%B5%EC%8B%A0%EB%B6%80%2F24.5.29%7E6.28%5D+2024%EB%85%84%EB%8F%84+%EB%94%94%EC%A7%80%ED%84%B8%ED%98%81%EC%8B%A0%EC%9D%B8%EC%9E%AC%EB%8B%A8%EA%B8%B0%EC%A7%91%EC%A4%91%EC%97%AD%EB%9F%89%EA%B0%95%ED%99%94+%28%EA%B8%80%EB%A1%9C%EB%B2%8C+%EA%B5%90%EC%9C%A1%29+%EC%82%AC%EC%97%85+%EA%B3%B5%EA%B3%A0
단기 교육과정,경남도립거창대학,귀농귀촌사관학교(기초과정) - 거창대학 HiVE사업단,2024. 2. 13.,http://hive.gc.ac.kr/P0301/F000401.asp
단기 교육과정,연세대학교 미래평생교육원,평생교육과정 수강신청,2024. 6. 4.,https://uni.yonsei.ac.kr/fmcs/19?center=YONSEI01&action=read&page=1&event=1000000000&class=1000040000&comcd=YONSEI01&classcd=00422&type=R
단기 교육과정,한국산림기술인회,한국산림기술인교육원,2024. 1. 1.,https://www.tkfea.or.kr/edu/lecture/lecture_info?sh_category1_cd=3000000
단기 교육과정,부천커피요리제빵평생교육원,부천커피요리제빵평생교육원 모바일 웹,2024. 7. 24.,http://bota.co.kr/m/app.php?code=00001092
단기 교육과정,더프라임평생교육원,Untitled Spreadsheet,2024. 1. 18.,https://hrdprime.com/web/html/00_main/download_lecture_list.php
단기 교육과정,재능대학교 평생직업교육포털,"ETS TOEIC 단기공략 실력반 550+,650+ 패키지(LC+RC)",2024. 7. 24.,https://lifelong.jeiu.ac.kr/course/course_view.jsp?id=170086&cid=115263&page=4
단기 교육과정,한국반려동물평생교육원,반려견 트레이너를 꿈꾸는 당신을 위한 단기 교육과정,2024. 6. 27.,https://www.kpice.co.kr/pro_course03
단기 교육과정,서울IT아카데미 홍대,웹툰 스토리 콘티 제작 기초(단기),2024. 2. 13.,https://www.seoulit.or.kr/info/info_detail01_cash.html?mcode=&code_uniq_seq=YmZkOTA1M2Y5YWNmNDk=
단기 교육과정,한국폴리텍대학,교육과정 > 반도체공정 > 2년제학위 ...,2024. 6. 21.,https://www.kopo.ac.kr/cheongju/content.do?menu=15304
